pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim
0.51824160,0.00000069,-0.00000069,0,1.180,0.078,-0.078,0,5.030000,0.270000,-0.270000,0
0.51823310,0.00000840,-0.00000840,0,1.193,0.074,-0.074,0,,,,
35.61343910,0.00003240,-0.00003240,0,3.122,0.292,-0.292,0,,,,
35.61253000,0.00060000,-0.00062000,0,2.610,0.170,-0.160,0,60.100000,3.200000,-3.300000,0
35.58900000,0.00600000,-0.00500000,0,,,,,,,,
2.85313600,0.00006400,-0.00003800,0,2.130,0.110,-0.110,0,13.180000,0.420000,-0.420000,0
2.85310160,0.00000170,-0.00000170,0,2.021,0.114,-0.114,0,,,,
3.33664900,0.00008400,-0.00008100,0,3.880,0.320,-0.320,0,12.920000,0.720000,-0.650000,0
3.33666500,0.00000800,-0.00000800,0,,,,,14.245000,0.569800,-1.391500,0
3.33665000,0.00005000,-0.00005000,0,4.830,0.220,-0.210,0,,,,
3.33714000,0.00017000,-0.00017000,0,4.200,0.600,-0.600,0,14.900000,1.200000,-1.200000,0
3.33668590,0.00002940,-0.00002940,0,4.363,0.132,-0.132,0,,,,
3.33664900,0.00000500,-0.00000500,0,4.320,0.210,-0.100,0,14.700000,0.170000,-0.430000,0
3.33664900,0.00000200,-0.00000200,0,,,,,,,,
3.33664960,0.00000390,-0.00000330,0,4.570,0.180,-0.180,0,13.980000,0.200000,-0.280000,0
3.33664130,0.00000600,-0.00000600,0,,,,,12.920000,0.720000,-0.650000,0
3.33664870,0.00000430,-0.00000330,0,3.880,0.320,-0.320,0,13.940000,0.440000,-0.490000,0
1.19800350,0.00000180,-0.00000190,0,1.264,0.050,-0.049,0,9.390000,0.190000,-0.210000,0
1.19799593,0.00000860,-0.00000860,0,1.122,1.519,-1.519,0,,,,
3.93060270,0.00000300,-0.00000300,0,1.270,0.051,-0.051,0,,,,
3.93072000,0.00008000,-0.00006000,0,1.217,0.084,-0.083,0,22.310000,0.760000,-0.900000,0
3.93060000,0.00000200,-0.00000200,0,1.200,0.060,-0.060,0,22.890000,1.211000,-1.211000,0
0.32196200,0.00001000,-0.00001200,0,0.718,0.054,-0.054,0,3.410000,0.060000,-0.070000,0
0.32192250,0.00000020,-0.00000020,0,0.699,0.024,-0.024,0,,,,
0.32192330,0.00000040,-0.00000040,0,2.661,0.921,-0.921,0,,,,
2.61627687,0.00011333,-0.00011333,0,1.097,1.105,-1.105,0,,,,
2.61627450,0.00000290,-0.00000300,0,1.150,0.040,-0.039,0,17.560000,0.180000,-0.240000,0
2.61623500,0.00000500,-0.00000500,0,1.090,0.040,-0.040,0,16.800000,0.500000,-0.500000,0
2.64389788,0.00000010,-0.00000010,0,4.191,0.109,-0.109,0,,,,
2.64388561,0.00003159,-0.00003159,0,3.812,0.119,-0.119,0,,,,
2.64394300,0.00008400,-0.00008400,0,,,,,,,,
2.64386000,0.00003000,-0.00003000,0,4.200,0.200,-0.200,0,13.600000,0.500000,-0.500000,0
2.64410000,0.00050000,-0.00050000,0,,,,,,,,
2.60000000,,,0,4.260,,,0,,,,
2.64389524,0.00000076,-0.00000076,0,4.091,0.202,-0.202,0,13.680000,0.525000,-0.487000,0
,,,,,,,,,,,
2.64389751,0.00000012,-0.00000012,0,,,,,,,,
2.64389200,0.00002500,-0.00002500,0,,,,,,,,
2.64389790,0.00000030,-0.00000030,0,3.960,0.050,-0.050,0,14.138000,0.093000,-0.104000,0
2.64389803,0.00000027,-0.00000025,0,4.100,0.160,-0.160,0,14.540000,0.140000,-0.150000,0
2.64389040,,,0,4.040,0.100,-0.100,0,,,,
2.64385000,,,0,4.222,0.092,-0.103,0,13.340000,0.580000,-0.580000,0
2.64385000,0.00009000,-0.00009000,0,,,,,,,,
2.64389860,0.00000160,-0.00000160,0,,,,,,,,
2.64385900,0.00007400,-0.00007400,0,,,,,,,,
2.64388312,0.00000057,-0.00000057,0,4.170,0.168,-0.168,0,13.730000,0.460000,-0.430000,0
2.64389846,0.00000044,-0.00000044,0,,,,,,,,
2.64400000,0.00100000,-0.00100000,0,,,,,,,,
2.64389803,0.00000026,-0.00000026,0,,,,,14.540000,0.140000,-0.140000,0
1.46711903,0.00000245,-0.00000245,0,1.324,0.330,-0.330,0,,,,
1.46711900,0.00003100,-0.00003000,0,1.305,0.063,-0.067,0,,,,
1.20898190,0.00000710,-0.00000710,0,1.577,0.027,-0.031,0,,,,
1.20898190,0.00000693,-0.00000714,0,1.577,0.027,-0.031,0,6.719000,0.080000,-0.086000,0
1.20896600,0.00001200,-0.00001200,0,1.580,0.140,-0.130,0,7.230000,0.190000,-0.550000,0
1.20891224,0.00013110,-0.00013110,0,1.622,1.392,-1.392,0,,,,
1.20900000,,,0,1.571,0.033,-0.039,0,,,,
1.20895700,0.00001300,-0.00001200,0,1.750,0.110,-0.120,0,6.680000,0.420000,-0.440000,0
1.20898020,0.00000840,-0.00000810,0,1.620,0.110,-0.110,0,6.620000,0.410000,-0.350000,0
3.64808300,0.00006000,-0.00005800,0,1.269,0.087,-0.089,0,13.830000,0.860000,-0.740000,0
3.64802000,0.00011000,-0.00011000,0,1.360,0.090,-0.090,0,13.960000,0.870000,-0.920000,0
3.64809600,0.00006300,-0.00006300,0,1.241,0.024,-0.026,0,,,,
3.64823000,0.00012000,-0.00012000,0,1.240,0.110,-0.110,0,15.100000,0.390000,-1.140000,0
3.64809570,0.00006330,-0.00006210,0,1.241,0.024,-0.026,0,14.035000,0.172000,-0.171000,0
6.20146980,0.00006260,-0.00006110,0,2.022,0.046,-0.043,0,20.003000,0.230000,-0.254000,0
6.20146700,0.00006200,-0.00006100,0,2.070,0.140,-0.140,0,19.700000,1.200000,-1.000000,0
6.20141000,0.00013000,-0.00010000,0,2.100,0.150,-0.150,0,19.880000,1.240000,-1.300000,0
6.20142000,0.00013000,-0.00013000,0,2.040,0.180,-0.180,0,21.510000,0.560000,-1.630000,0
6.20147000,0.00006300,-0.00006300,0,2.022,0.046,-0.043,0,,,,
1.74428305,0.00020345,-0.00020345,0,15.390,0.761,-0.761,0,,,,
1.74457900,0.00000800,-0.00000800,0,16.477,1.121,-1.121,0,4.670000,0.550000,-0.320000,0
3.05252400,0.00001700,-0.00001700,0,13.776,0.235,-0.235,0,,,,
3.69152240,0.00000390,-0.00000390,0,14.818,0.146,-0.146,0,,,,
3.69155899,0.00008149,-0.00008149,0,14.724,0.722,-0.722,0,,,,
4.46529000,0.00009000,-0.00009000,0,15.244,1.233,-1.009,0,,,,
4.46529340,,,0,,,,,,,,
4.46529340,0.00000930,-0.00000930,0,13.641,0.437,-0.437,0,10.695000,0.294000,-0.279000,0
4.46529958,0.00000059,-0.00000059,0,,,,,,,,
4.46529680,0.00000180,-0.00000180,0,14.785,0.213,-0.213,0,,,,
4.46530140,0.00000150,-0.00000150,0,14.534,0.656,-0.656,0,,,,
4.46000000,,,0,14.796,,,0,,,,
4.46529976,0.00000055,-0.00000055,0,14.785,0.213,-0.213,0,9.853000,0.071000,-0.071000,0
4.46529976,0.00000055,-0.00000055,0,13.922,0.594,-0.594,0,,,,
4.46529920,0.00000040,-0.00000040,0,,,,,,,,
,,,,,,,,,,,
4.46529340,0.00000930,-0.00000930,0,13.731,0.661,-0.661,0,10.670000,0.250000,-0.250000,0
4.46543000,,,0,13.922,0.594,-0.594,0,10.470000,0.230000,-0.230000,0
4.46529974,0.00000055,-0.00000055,0,,,,,9.910000,0.079000,-0.079000,0
4.88780232,0.00000044,-0.00000044,0,,,,,,,,
4.88780271,0.00000018,-0.00000018,0,4.840,0.190,-0.140,0,16.718400,0.051500,-0.051500,0
4.88781620,0.00000710,-0.00000710,0,4.730,0.157,-0.157,0,15.580000,0.170000,-0.820000,0
4.88781501,0.00000068,-0.00000068,0,4.450,0.101,-0.101,0,16.265500,0.219900,-0.214100,0
4.88780090,0.00000030,-0.00000030,0,,,,,,,,
4.88780271,0.00000018,-0.00000018,0,4.710,0.070,-0.060,0,,,,
4.88780308,0.00000047,-0.00000047,0,,,,0,,,,0
4.88780244,,,0,4.360,0.060,-0.060,0,,,,
4.88780271,0.00000018,-0.00000018,0,4.840,0.190,-0.140,0,16.718400,0.051500,-0.051500,0
4.88780533,0.00000103,-0.00000103,0,5.094,0.329,-0.329,0,,,,
4.88782000,0.00000700,-0.00000700,0,4.820,0.224,-0.224,0,15.100000,0.470000,-0.470000,0
4.88780271,0.00000018,-0.00000018,0,4.840,0.190,-0.140,0,16.718400,0.051500,-0.051500,0
4.88780490,0.00000130,-0.00000130,0,,,,,15.600000,1.500000,-1.500000,0
4.88780026,0.00000055,-0.00000055,0,4.680,0.180,-0.180,0,16.680000,0.930000,-0.930000,0
,,,,4.737,0.201,-0.188,0,,,,
4.88780308,0.00000047,-0.00000047,0,4.820,0.170,-0.180,0,16.708400,0.091400,-0.091400,0
4.88780267,0.00000004,-0.00000004,0,,,,,,,,
,,,,,,,,,,,
3.21305929,0.00000035,-0.00000035,0,10.749,0.325,-0.235,0,,,,
3.21305980,0.00000190,-0.00000190,0,,,,,11.240000,0.440000,-0.490000,0
3.21305786,0.00000023,-0.00000023,0,,,,,,,,
3.21000000,,,0,10.761,,,0,,,,
3.21305890,0.00000030,-0.00000030,0,,,,,12.000000,0.360000,-0.330000,0
3.21305980,0.00000210,-0.00000210,0,10.749,0.325,-0.235,0,11.770000,0.150000,-0.210000,0
3.21305890,,,0,,,,,,,,
3.21305790,0.00000040,-0.00000040,0,10.637,0.684,-0.684,0,11.364000,0.685000,-0.611000,0
3.21305780,0.00000100,-0.00000100,0,11.098,0.779,-0.779,0,,,,
,,,,,,,,,,,
3.21305992,0.00000035,-0.00000035,0,10.301,0.258,-0.258,0,,,,
3.21305751,0.00000017,-0.00000017,0,,,,,,,,
,,,,,,,,,,,
2.91640045,0.00007713,-0.00007713,0,16.778,0.824,-0.824,0,,,,
2.91624330,0.00000120,-0.00000120,0,,,,,5.610000,0.230000,-0.220000,0
2.91623680,0.00000320,-0.00000320,0,,,,,,,,
2.91626000,0.00001000,-0.00001000,0,14.359,0.886,-0.886,0,5.840000,0.260000,-0.260000,0
2.91623830,0.00000220,-0.00000220,0,14.359,0.886,-0.886,0,,,,
2.91623820,0.00000160,-0.00000160,0,16.668,0.426,-0.426,0,,,,
2.91623810,0.00000210,-0.00000220,0,,,,,,,,
2.91625000,0.00001500,-0.00001500,0,14.258,0.729,-0.729,0,5.892800,0.261100,-0.239800,0
2.91623830,0.00000220,-0.00000220,0,16.668,0.460,-0.460,0,,,,
2.91624310,0.00000060,-0.00000060,0,,,,,,,,
4.62764900,0.00000800,-0.00000800,0,13.451,1.681,-1.681,0,8.400000,0.540000,-0.540000,0
4.62766230,0.00000100,-0.00000100,0,,,,,,,,
4.62767000,0.00000500,-0.00000500,0,15.917,1.345,-1.345,0,8.900000,0.360000,-0.360000,0
4.62765940,0.00000100,-0.00000100,0,,,,,8.360000,0.230000,-0.230000,0
4.62768200,0.00000300,-0.00000300,0,12.890,0.583,-0.583,0,,,,
,,,,,,,,,,,
4.62766910,0.00000500,-0.00000500,0,13.664,0.661,-0.661,0,8.257600,0.253000,-0.238400,0
4.62766400,0.00000550,-0.00000550,0,14.369,1.291,-1.291,0,,,,
4.62766900,0.00000500,-0.00000500,0,12.890,0.583,-0.583,0,8.870000,0.290000,-0.290000,0
4.62766172,0.00000046,-0.00000046,0,,,,,,,,
4.62766900,0.00000500,-0.00000500,0,12.801,0.370,-0.370,0,8.873000,0.268000,-0.252000,0
4.62768200,0.00000300,-0.00000300,0,,,,,,,,
10.86149107,0.00127543,-0.00127543,0,9.573,2.067,-2.067,0,,,,
10.86350200,0.00002700,-0.00002700,0,12.016,0.482,-0.482,0,19.160000,0.620000,-0.620000,0
10.86350200,0.00003700,-0.00003700,0,12.016,0.482,-0.482,0,,,,
10.86350200,0.00002200,-0.00002200,0,,,,,,,,
10.86350000,0.00002700,-0.00002700,0,11.882,0.785,-0.785,0,19.250000,0.770000,-0.770000,0
,,,,,,,,,,,
2.77596770,0.00000030,-0.00000030,0,,,,,,,,
2.77597024,0.00000066,-0.00000066,0,13.339,0.392,-0.392,0,,,,
2.77597040,0.00000070,-0.00000070,0,,,,,7.650000,0.220000,-0.240000,0
2.77596784,0.00000050,-0.00000050,0,,,,,,,,
2.77596000,0.00000300,-0.00000300,0,14.448,0.740,-0.740,0,7.170000,0.280000,-0.280000,0
,,,,,,,,,,,
2.77592252,0.00004900,-0.00004900,0,14.235,0.729,-0.729,0,,,,
2.77596000,,,0,14.460,,,0,,,,
2.77597120,0.00000150,-0.00000150,0,14.448,0.740,-0.740,0,,,,
10.33852300,0.00000900,-0.00000900,0,11.321,0.325,-0.325,0,22.630000,0.490000,-0.490000,0
10.33852000,0.00000900,-0.00000900,0,11.769,0.448,-0.448,0,22.720000,0.680000,-0.680000,0
10.33858970,0.00000340,-0.00000340,0,11.389,0.533,-0.533,0,,,,
10.33852300,0.00000900,-0.00000900,0,11.321,0.325,-0.325,0,,,,
,,,,,,,,,,,
10.33853580,0.00000100,-0.00000100,0,,,,,,,,
,,,,,,,,,,,
10.33853460,0.00000090,-0.00000090,0,,,,,,,,
5.50802300,0.00000600,-0.00000600,0,11.153,0.583,-0.583,0,,,,
5.50802320,0.00000560,-0.00000560,0,,,,,17.250000,0.270000,-0.410000,0
5.50806822,0.00007166,-0.00007166,0,10.730,0.736,-0.736,0,,,,
5.50802870,0.00000140,-0.00000140,0,,,,,,,,
5.50802300,0.00000600,-0.00000600,0,11.153,0.583,-0.583,0,16.040000,0.750000,-0.750000,0
,,,,,,,,,,,
5.50803000,0.00000080,-0.00000080,0,,,,,,,,
5.50802910,0.00000420,-0.00000420,0,,,,,17.090000,0.710000,-0.710000,0
,,,,,,,,16.390000,0.240000,-0.240000,0
5.50797800,0.00004300,-0.00004300,0,10.615,0.493,-0.493,0,,,,
,,,,,,,,16.520000,0.060000,-0.060000,0
4.00882450,0.00009648,-0.00009648,0,11.544,0.729,-0.729,0,,,,
4.00877800,0.00000600,-0.00000600,0,12.689,0.807,-0.807,0,,,,
4.00877800,0.00000600,-0.00000600,0,12.689,0.807,-0.807,0,12.240000,0.670000,-0.670000,0
4.00878420,0.00000070,-0.00000070,0,,,,,12.360000,0.090000,-0.090000,0
4.00878420,0.00000040,-0.00000040,0,,,,,,,,
4.00878403,0.00000049,-0.00000049,0,,,,,,,,
5.63347290,0.00000610,-0.00000610,0,13.339,1.345,-1.345,0,8.019200,0.745000,-0.628300,0
5.63346964,0.00000063,-0.00000062,0,,,,,,,,
5.63341000,,,0,10.660,0.437,-0.594,0,10.280000,0.120000,-0.190000,0
5.63347290,0.00000610,-0.00000610,0,12.969,0.818,-0.695,0,8.990000,0.390000,-0.410000,0
5.63332000,,,0,11.243,0.942,-0.740,0,10.120000,0.030000,-0.990000,0
5.63347000,0.00000600,-0.00000600,0,13.451,0.897,-0.897,0,9.720000,0.760000,-0.760000,0
5.63351580,0.00000360,-0.00000360,0,,,,,,,,
5.60000000,,,0,12.300,,,0,,,,
,,,,,,,,,,,
5.63347200,,,0,,,,,,,,
5.63346750,0.00000130,-0.00000130,0,,,,,,,,
5.63347540,0.00000260,-0.00000260,0,12.969,0.818,-0.706,0,,,,
5.63351520,0.00000340,-0.00000340,0,,,,,9.040000,0.190000,-0.180000,0
5.63346620,0.00000148,-0.00000148,0,12.663,0.499,-0.499,0,,,,
5.63346961,0.00000064,-0.00000064,0,,,,,,,,
5.63341000,0.00013000,-0.00013000,0,11.007,0.426,-1.177,0,9.770000,1.100000,-0.020000,0
2.87531738,0.00000071,-0.00000071,0,,,,,,,,
2.87531860,0.00000020,-0.00000020,0,9.718,0.370,-0.370,0,,,,
,,,,,,,,,,,
2.87531694,0.00000019,-0.00000019,0,11.489,0.594,-0.594,0,11.360000,0.250000,-0.250000,0
2.87531700,0.00000400,-0.00000400,0,9.718,0.370,-0.370,0,11.170000,0.290000,-0.290000,0
2.87532875,0.00000667,-0.00000667,0,10.449,0.821,-0.821,0,,,,
2.87531870,0.00000180,-0.00000180,0,,,,,,,,
2.90000000,,,0,9.750,,,0,,,,
2.87531693,0.00000024,-0.00000024,0,,,,,,,,
4.12447990,0.00000630,-0.00000630,0,,,,,8.940000,0.700000,-0.510000,0
4.12448100,0.00000700,-0.00000700,0,11.478,1.031,-1.031,0,,,,
4.12448799,0.00000096,-0.00000096,0,,,,,,,,
4.12448100,0.00000700,-0.00000700,0,11.478,1.031,-1.031,0,9.600000,0.710000,-0.710000,0
4.12448330,0.00000440,-0.00000440,0,12.425,0.671,-0.671,0,,,,
4.12448000,0.00000700,-0.00000700,0,12.442,1.793,-1.793,0,9.650000,0.740000,-0.740000,0
,,,,,,,,,,,
3.21222000,0.00000900,-0.00000900,0,12.106,0.650,-0.650,0,,,,
3.21222000,0.00000900,-0.00000900,0,12.890,2.130,-2.130,0,8.580000,0.390000,-0.390000,0
3.21223328,0.00000058,-0.00000058,0,11.882,0.829,-0.829,0,,,,
3.21223250,0.00000060,-0.00000060,0,12.985,0.654,-0.654,0,,,,
3.21223242,0.00000026,-0.00000026,0,,,,,,,,
3.21223120,0.00000120,-0.00000120,0,12.106,0.650,-0.650,0,,,,
3.21223300,0.00000030,-0.00000030,0,,,,,,,,
3.21222000,0.00000900,-0.00000900,0,12.106,0.650,-0.650,0,8.550000,0.350000,-0.350000,0
1.21288644,0.00000008,-0.00000008,0,,,,,,,,
1.21288640,0.00000008,-0.00000008,0,,,,,,,,
,,,,,,,,,,,
1.21288000,0.00000200,-0.00000200,0,12.218,2.578,-2.578,0,4.160000,0.260000,-0.260000,0
1.21288400,,,0,15.356,,,0,,,,
1.21288287,0.00000017,-0.00000017,0,15.334,1.009,-1.009,0,,,,
1.21291385,0.00000970,-0.00000970,0,14.105,0.742,-0.742,0,,,,
1.21288287,0.00000017,-0.00000017,0,13.720,0.410,-0.410,0,4.545900,0.091900,-0.088000,0
1.21288670,0.00000020,-0.00000020,0,,,,,4.260000,0.130000,-0.140000,0
1.21288400,0.00000200,-0.00000200,0,15.334,1.009,-1.009,0,4.140000,0.230000,-0.230000,0
3.35524397,0.00000028,-0.00000028,0,,,,,,,,
3.35524000,0.00000700,-0.00000700,0,13.922,0.751,-0.751,0,7.580000,0.350000,-0.350000,0
3.35524000,0.00000700,-0.00000700,0,14.572,2.354,-2.354,0,7.610000,0.410000,-0.410000,0
3.35524640,,,0,14.751,,,0,7.670000,0.210000,-0.210000,0
3.35524990,0.00000160,-0.00000160,0,16.483,0.819,-0.819,0,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3.35524600,0.00000090,-0.00000090,0,,,,,,,,
3.35524790,0.00000620,-0.00000620,0,13.922,0.751,-0.751,0,,,,
3.65281620,0.00000080,-0.00000080,0,,,,,,,,
3.65282100,0.00000350,-0.00000350,0,13.005,0.720,-0.720,0,,,,
3.65283600,0.00001900,-0.00001900,0,13.339,0.908,-0.628,0,,,,
3.65283600,0.00001900,-0.00001900,0,13.339,0.908,-0.628,0,10.460000,0.380000,-0.550000,0
3.65281591,0.00000067,-0.00000067,0,,,,,,,,
3.65281532,0.00000048,-0.00000048,0,,,,,,,,
3.65281514,0.00000076,-0.00000075,0,12.722,0.538,-0.538,0,10.900000,0.330000,-0.310000,0
4.23450020,0.00000070,-0.00000070,0,,,,,,,,
4.23450260,0.00000120,-0.00000120,0,,,,,,,,
4.23451600,0.00001500,-0.00001500,0,6.333,0.807,-0.359,0,13.060000,0.830000,-0.830000,0
,,,,,,,,,,,
4.23421531,0.00038079,-0.00038079,0,7.096,0.497,-0.497,0,,,,
4.23450230,0.00000070,-0.00000070,0,,,,,,,,
4.23452000,0.00001500,-0.00001500,0,7.062,0.448,-0.448,0,13.090000,1.190000,-1.190000,0
3.03957700,0.00000500,-0.00000600,0,11.430,0.780,-0.670,0,9.804000,0.400000,-0.280000,0
3.03957780,0.00000025,-0.00000025,0,,,,,,,,
3.03958030,0.00000150,-0.00000150,0,,,,,10.010000,0.130000,-0.130000,0
3.03958600,0.00001200,-0.00001200,0,11.635,0.863,-0.650,0,,,,
3.03958240,0.00000350,-0.00000350,0,11.433,0.785,-0.673,0,,,,
3.03908507,0.00022817,-0.00022817,0,10.915,0.605,-0.605,0,,,,
3.03958020,0.00000120,-0.00000120,0,,,,,,,,
3.25721500,0.00000700,-0.00000700,0,13.585,1.233,-0.919,0,,,,
3.25721500,0.00000700,-0.00000700,0,13.585,1.267,-0.919,0,8.430000,0.570000,-0.570000,0
3.25738980,0.00014826,-0.00014826,0,12.357,0.667,-0.667,0,,,,
3.25721290,0.00000060,-0.00000060,0,,,,,,,,
5.72337730,0.00000720,-0.00000720,0,,,,,,,,
5.72339000,0.00001300,-0.00001300,0,11.926,0.841,-0.762,0,11.560000,0.620000,-0.590000,0
5.72337240,0.00000700,-0.00000700,0,,,,,,,,
5.72385819,0.00031190,-0.00031190,0,11.647,0.757,-0.757,0,,,,
5.72318600,0.00004900,-0.00004900,0,12.408,1.524,-0.919,0,11.700000,0.710000,-0.970000,0
5.72339000,0.00000100,-0.00000100,0,12.408,1.569,-0.919,0,,,,
5.72337100,0.00000240,-0.00000240,0,,,,,,,,
5.72319000,0.00004900,-0.00004900,0,13.115,1.457,-1.457,0,11.740000,1.020000,-1.020000,0
,,,,,,,,,,,
2.89973838,0.00000027,-0.00000027,0,10.211,0.381,-0.381,0,,,,
2.89973600,0.00000200,-0.00000200,0,9.270,0.616,-0.616,0,10.390000,0.490000,-0.490000,0
2.89970300,0.00005400,-0.00005400,0,9.976,0.516,-0.516,0,10.590000,0.660000,-0.840000,0
2.89973700,0.00000400,-0.00000400,0,,,,,,,,
2.89973826,0.00000015,-0.00000015,0,,,,,,,,
2.89973600,0.00000200,-0.00000200,0,10.077,0.482,-0.549,0,,,,
2.89973800,0.00000700,-0.00000700,0,9.976,0.235,-0.325,0,,,,
2.89970300,,,0,10.077,0.482,-0.549,0,10.590000,0.660000,-0.840000,0
2.89973600,,,0,,,,,,,,
2.89973600,0.00000200,-0.00000200,0,10.615,0.347,-0.347,0,9.496700,0.183900,-0.177000,0
2.89974050,0.00000090,-0.00000090,0,10.043,0.564,-0.564,0,,,,
2.89973790,0.00000012,-0.00000012,0,,,,,,,,
2.89970000,0.00005400,-0.00005400,0,10.536,0.785,-0.785,0,10.050000,0.500000,-0.500000,0
2.81060840,0.00000110,-0.00000110,0,16.466,0.437,-0.415,0,6.771000,0.013000,-0.012000,0
,,,,,,,,,,,
2.81060060,0.00000080,-0.00000080,0,15.682,0.818,-0.818,0,,,,
2.81059500,0.00000500,-0.00000500,0,15.020,0.729,-0.729,0,,,,
2.81060000,0.00000500,-0.00000500,0,16.141,1.681,-1.681,0,7.430000,0.340000,-0.340000,0
2.81059500,0.00000500,-0.00000500,0,15.020,0.729,-0.729,0,7.420000,0.260000,-0.260000,0
2.81060126,0.00000060,-0.00000060,0,,,,,,,,
2.81060160,0.00000050,-0.00000050,0,,,,,,,,
5.00542500,0.00009100,-0.00009200,0,11.990,2.690,-1.790,0,8.900000,1.400000,-2.300000,0
5.00527240,0.00000630,-0.00000630,0,,,,,,,,
5.00527040,0.00000400,-0.00000400,0,,,,,,,,
5.00542500,0.00009200,-0.00009200,0,11.994,2.690,-1.793,0,,,,
,,,,,,,,,,,
5.00542000,0.00009100,-0.00009100,0,12.218,1.681,-1.681,0,9.700000,1.620000,-1.620000,0
5.00526050,0.00000709,-0.00000709,0,13.631,0.600,-0.600,0,,,,
5.00541900,0.00008500,-0.00008700,0,,,,,7.940000,0.370000,-0.340000,0
2.15000825,0.00000012,-0.00000012,0,20.053,0.280,-0.280,0,,,,
2.15000800,0.00000100,-0.00000100,0,20.053,0.280,-0.280,0,6.050000,0.030000,-0.040000,0
2.15000790,0.00000014,-0.00000014,0,,,,,,,,
,,,,,,,,,,,
2.15000820,0.00000013,-0.00000013,0,22.194,0.504,-0.504,0,5.344000,0.040000,-0.039000,0
2.15000805,0.00000093,-0.00000097,0,20.053,0.280,-0.280,0,,,,
2.15000800,,,0,,,,,6.123000,0.021000,-0.054000,0
2.15000850,0.00000020,-0.00000020,0,20.131,0.314,-0.303,0,6.091000,0.036000,-0.047000,0
2.15000825,0.00000010,-0.00000010,0,,,,,,,,
,,,,,,,,,,,
2.15001000,0.00000100,-0.00000100,0,19.616,1.569,-1.569,0,6.060000,0.130000,-0.130000,0
2.14999072,0.00001981,-0.00001981,0,20.636,0.985,-0.985,0,,,,
3.47447400,0.00000100,-0.00000100,0,18.898,0.504,-0.504,0,,,,
3.47447670,0.00000030,-0.00000030,0,,,,,,,,
3.47447400,0.00000100,-0.00000100,0,18.898,0.504,-0.504,0,6.560000,0.090000,-0.120000,0
,,,,,,,,,,,
3.47447613,0.00000054,-0.00000054,0,,,,,,,,
3.47447000,0.00000100,-0.00000100,0,20.737,5.492,-5.492,0,6.570000,0.180000,-0.180000,0
3.47447630,0.00000190,-0.00000190,0,19.613,0.810,-0.810,0,,,,
5.45265000,0.00001600,-0.00001600,0,15.132,2.578,-2.578,0,12.200000,1.140000,-1.140000,0
,,,,,,,,,,,
5.45265400,0.00001600,-0.00001600,0,13.417,1.457,-1.031,0,,,,
5.45265760,0.00000910,-0.00000910,0,,,,,,,,
5.45264790,0.00000370,-0.00000370,0,14.550,0.671,-0.671,0,,,,
5.45264700,0.00000310,-0.00000310,0,,,,,,,,
5.45265400,0.00001500,-0.00001500,0,,,,,9.860000,0.110000,-0.200000,0
,,,,,,,,,,,
,,,,,,,,,,,
5.45265400,0.00001600,-0.00001600,0,13.417,1.435,-1.031,0,9.480000,0.640000,-0.640000,0
3.64665660,0.00000120,-0.00000120,0,,,,,,,,
3.64665940,0.00000150,-0.00000150,0,,,,,,,,
3.64670600,0.00002100,-0.00002100,0,14.930,1.098,-1.098,0,7.450000,0.370000,-0.370000,0
3.64670600,0.00002100,-0.00002100,0,14.930,1.098,-1.098,0,,,,
3.64671000,0.00002100,-0.00002100,0,39.792,54.588,-54.588,0,7.480000,0.450000,-0.450000,0
3.64666121,0.00000404,-0.00000404,0,13.284,0.673,-0.673,0,,,,
1.32734660,0.00000033,-0.00000033,0,15.211,0.392,-0.381,0,4.665000,0.035000,-0.034000,0
1.32734686,0.00000013,-0.00000013,0,,,,,,,,
1.32734682,0.00000012,-0.00000012,0,,,,,,,,
1.32734820,0.00000060,-0.00000060,0,15.471,0.751,-0.751,0,,,,
1.32734700,0.00000300,-0.00000300,0,14.168,0.796,-0.796,0,4.660000,0.220000,-0.220000,0
1.32735000,0.00000300,-0.00000300,0,12.890,1.121,-1.121,0,4.680000,0.250000,-0.250000,0
1.32734683,0.00000048,-0.00000048,0,14.617,0.280,-0.280,0,,,,
1.32734683,0.00000048,-0.00000048,0,14.314,0.224,-0.224,0,4.950000,0.042000,-0.042000,0
1.32734700,0.00000300,-0.00000300,0,14.168,0.796,-0.796,0,,,,
1.32734680,0.00000040,-0.00000040,0,,,,,4.820000,0.060000,-0.090000,0
2.79747574,0.00000310,-0.00000310,0,12.015,0.662,-0.662,0,,,,
2.79743600,0.00000700,-0.00000700,0,13.204,0.863,-0.863,0,9.320000,0.420000,-0.570000,0
2.79744140,0.00000110,-0.00000110,0,,,,,,,,
2.79744710,0.00000110,-0.00000110,0,13.798,0.538,-0.482,0,9.190000,0.310000,-0.250000,0
2.79744240,0.00000040,-0.00000040,0,,,,,,,,
2.79743600,0.00000700,-0.00000700,0,13.204,0.863,-0.863,0,,,,
4.64012692,0.00027934,-0.00027934,0,10.241,0.669,-0.669,0,,,,
4.64032930,0.00000170,-0.00000170,0,,,,,,,,
4.64032760,0.00000220,-0.00000220,0,,,,,,,,
